HCP_ID,Doctor_Name,Specialization,Hospital_ID,Territory_ID,Qualification,Experience_Years,City,Email,Phone,Status,Join_Date,Gender
HCP08351,Dr_8351,Cardiologist,HOS0194,T151,DM,4,Hyderabad,dr8350@novacure.com,9397391772,Inactive,2024-01-01,F
HCP08352,Dr_8352,Oncologist,HOS0119,T012,MBBS,7,Hyderabad,dr8351@novacure.com,9879727411,Inactive,2024-01-01,M
HCP08353,Dr_8353,Physician,HOS0836,T198,DM,17,Delhi,dr8352@novacure.com,9901883173,Active,2024-01-01,M
HCP08354,Dr_8354,Physician,HOS0783,T056,DM,25,Pune,dr8353@novacure.com,9916779987,Active,2024-01-01,M
HCP08355,Dr_8355,Cardiologist,HOS0765,T113,MD,27,Pune,dr8354@novacure.com,9226369569,Inactive,2024-01-01,F
HCP08356,Dr_8356,Cardiologist,HOS0076,T112,MD,18,Chennai,dr8355@novacure.com,9880287306,Active,2024-01-01,F
HCP08357,Dr_8357,Physician,HOS0398,T070,MBBS,14,Hyderabad,dr8356@novacure.com,9756900033,Active,2024-01-01,M
HCP08358,Dr_8358,Physician,HOS0459,T031,DM,13,Hyderabad,dr8357@novacure.com,9296518399,Inactive,2024-01-01,F
HCP08359,Dr_8359,Pulmonologist,HOS0192,T056,MBBS,23,Chennai,dr8358@novacure.com,9696277261,Active,2024-01-01,F
HCP08360,Dr_8360,Pulmonologist,HOS0914,T164,DM,16,Pune,dr8359@novacure.com,9957516499,Inactive,2024-01-01,M
HCP08361,Dr_8361,Cardiologist,HOS0243,T117,DM,20,Chennai,dr8360@novacure.com,9245086687,Active,2024-01-01,M
HCP08362,Dr_8362,Physician,HOS0096,T055,MD,21,Hyderabad,dr8361@novacure.com,9905531199,Inactive,2024-01-01,M
HCP08363,Dr_8363,Physician,HOS0091,T170,MBBS,6,Hyderabad,dr8362@novacure.com,9926417331,Inactive,2024-01-01,F
HCP08364,Dr_8364,Oncologist,HOS0259,T153,DM,7,Pune,dr8363@novacure.com,9644021810,Active,2024-01-01,F
HCP08365,Dr_8365,Physician,HOS0512,T092,MBBS,19,Pune,dr8364@novacure.com,9664358979,Inactive,2024-01-01,M
HCP08366,Dr_8366,Physician,HOS0567,T090,DM,20,Pune,dr8365@novacure.com,9649106229,Active,2024-01-01,M
HCP08367,Dr_8367,Pulmonologist,HOS0893,T002,MBBS,7,Chennai,dr8366@novacure.com,9997811945,Inactive,2024-01-01,M
HCP08368,Dr_8368,Pulmonologist,HOS0535,T054,DM,26,Pune,dr8367@novacure.com,9638429401,Active,2024-01-01,M
HCP08369,Dr_8369,Cardiologist,HOS0001,T075,DM,20,Chennai,dr8368@novacure.com,9195840808,Active,2024-01-01,M
HCP08370,Dr_8370,Cardiologist,HOS0623,T082,MD,17,Pune,dr8369@novacure.com,9700355250,Active,2024-01-01,M
HCP08371,Dr_8371,Diabetologist,HOS0416,T021,MBBS,2,Pune,dr8370@novacure.com,9381908154,Active,2024-01-01,F
HCP08372,Dr_8372,Pulmonologist,HOS0892,T199,MD,33,Hyderabad,dr8371@novacure.com,9652484643,Inactive,2024-01-01,M
HCP08373,Dr_8373,Neurologist,HOS0129,T036,MD,12,Chennai,dr8372@novacure.com,9448016102,Active,2024-01-01,M
HCP08374,Dr_8374,Cardiologist,HOS0325,T112,MD,8,Chennai,dr8373@novacure.com,9549938636,Inactive,2024-01-01,F
HCP08375,Dr_8375,Pulmonologist,HOS0968,T101,DM,7,Pune,dr8374@novacure.com,9753946192,Inactive,2024-01-01,M
HCP08376,Dr_8376,Neurologist,HOS0277,T120,DM,12,Hyderabad,dr8375@novacure.com,9111002399,Inactive,2024-01-01,M
HCP08377,Dr_8377,Diabetologist,HOS0078,T093,MD,26,Chennai,dr8376@novacure.com,9708528248,Inactive,2024-01-01,M
HCP08378,Dr_8378,Cardiologist,HOS0730,T167,MD,15,Pune,dr8377@novacure.com,9408450654,Active,2024-01-01,F
HCP08379,Dr_8379,Diabetologist,HOS0236,T051,MD,5,Hyderabad,dr8378@novacure.com,9256232489,Inactive,2024-01-01,F
HCP08380,Dr_8380,Physician,HOS0324,T016,MBBS,24,Hyderabad,dr8379@novacure.com,9241786591,Active,2024-01-01,F
HCP08381,Dr_8381,Physician,HOS0190,T161,MD,32,Chennai,dr8380@novacure.com,9206508435,Inactive,2024-01-01,F
HCP08382,Dr_8382,Physician,HOS0617,T025,MBBS,27,Chennai,dr8381@novacure.com,9836236469,Inactive,2024-01-01,F
HCP08383,Dr_8383,Cardiologist,HOS0054,T020,MD,29,Delhi,dr8382@novacure.com,9633663549,Inactive,2024-01-01,F
HCP08384,Dr_8384,Cardiologist,HOS0357,T180,DM,10,Hyderabad,dr8383@novacure.com,9740297899,Inactive,2024-01-01,M
HCP08385,Dr_8385,Neurologist,HOS0352,T014,MD,28,Chennai,dr8384@novacure.com,9485190060,Active,2024-01-01,M
HCP08386,Dr_8386,Oncologist,HOS0415,T192,MD,5,Hyderabad,dr8385@novacure.com,9567804421,Inactive,2024-01-01,M
HCP08387,Dr_8387,Diabetologist,HOS0894,T002,DM,1,Pune,dr8386@novacure.com,9786304701,Inactive,2024-01-01,M
HCP08388,Dr_8388,Physician,HOS0573,T138,MBBS,14,Delhi,dr8387@novacure.com,9264590019,Active,2024-01-01,F
HCP08389,Dr_8389,Neurologist,HOS0731,T025,MBBS,6,Pune,dr8388@novacure.com,9539780255,Inactive,2024-01-01,M
HCP08390,Dr_8390,Diabetologist,HOS0219,T166,MD,31,Pune,dr8389@novacure.com,9506709915,Active,2024-01-01,M
HCP08391,Dr_8391,Pulmonologist,HOS0170,T057,DM,18,Hyderabad,dr8390@novacure.com,9940402376,Inactive,2024-01-01,F
HCP08392,Dr_8392,Oncologist,HOS0096,T165,MD,9,Delhi,dr8391@novacure.com,9750373644,Inactive,2024-01-01,F
HCP08393,Dr_8393,Physician,HOS0742,T053,DM,34,Hyderabad,dr8392@novacure.com,9505937064,Inactive,2024-01-01,F
HCP08394,Dr_8394,Diabetologist,HOS0896,T090,MD,14,Delhi,dr8393@novacure.com,9243151350,Active,2024-01-01,F
HCP08395,Dr_8395,Neurologist,HOS0330,T007,DM,3,Chennai,dr8394@novacure.com,9856893612,Inactive,2024-01-01,F
HCP08396,Dr_8396,Pulmonologist,HOS0969,T001,MBBS,16,Chennai,dr8395@novacure.com,9838653899,Inactive,2024-01-01,F
HCP08397,Dr_8397,Physician,HOS0217,T177,DM,19,Delhi,dr8396@novacure.com,9369802016,Inactive,2024-01-01,F
HCP08398,Dr_8398,Diabetologist,HOS0570,T163,MBBS,7,Chennai,dr8397@novacure.com,9784633700,Inactive,2024-01-01,M
HCP08399,Dr_8399,Cardiologist,HOS0700,T037,MD,4,Chennai,dr8398@novacure.com,9567219922,Inactive,2024-01-01,F
HCP08400,Dr_8400,Cardiologist,HOS0367,T155,MBBS,16,Delhi,dr8399@novacure.com,9588006192,Active,2024-01-01,F
HCP08401,Dr_8401,Neurologist,HOS0068,T158,MBBS,13,Delhi,dr8400@novacure.com,9884928790,Active,2024-01-01,F
HCP08402,Dr_8402,Pulmonologist,HOS0468,T019,DM,27,Hyderabad,dr8401@novacure.com,9188755596,Active,2024-01-01,F
HCP08403,Dr_8403,Pulmonologist,HOS0664,T185,MBBS,31,Chennai,dr8402@novacure.com,9372838229,Active,2024-01-01,M
HCP08404,Dr_8404,Cardiologist,HOS0261,T063,MD,31,Delhi,dr8403@novacure.com,9817910054,Inactive,2024-01-01,M
HCP08405,Dr_8405,Physician,HOS0599,T023,MBBS,19,Delhi,dr8404@novacure.com,9108192835,Inactive,2024-01-01,F
HCP08406,Dr_8406,Diabetologist,HOS0085,T026,MBBS,18,Pune,dr8405@novacure.com,9281802762,Active,2024-01-01,F
HCP08407,Dr_8407,Pulmonologist,HOS0958,T111,DM,22,Pune,dr8406@novacure.com,9332972246,Active,2024-01-01,F
HCP08408,Dr_8408,Pulmonologist,HOS0365,T108,MD,15,Delhi,dr8407@novacure.com,9337986672,Inactive,2024-01-01,M
HCP08409,Dr_8409,Oncologist,HOS0121,T005,MD,11,Chennai,dr8408@novacure.com,9444315857,Active,2024-01-01,M
HCP08410,Dr_8410,Physician,HOS0260,T199,DM,20,Pune,dr8409@novacure.com,9495630542,Inactive,2024-01-01,M
HCP08411,Dr_8411,Neurologist,HOS0342,T003,MD,26,Chennai,dr8410@novacure.com,9495516056,Inactive,2024-01-01,F
HCP08412,Dr_8412,Pulmonologist,HOS0110,T073,DM,11,Hyderabad,dr8411@novacure.com,9266057091,Inactive,2024-01-01,M
HCP08413,Dr_8413,Physician,HOS0348,T111,DM,26,Chennai,dr8412@novacure.com,9633931118,Active,2024-01-01,M
HCP08414,Dr_8414,Oncologist,HOS0366,T175,MBBS,20,Hyderabad,dr8413@novacure.com,9206636658,Inactive,2024-01-01,M
HCP08415,Dr_8415,Diabetologist,HOS0484,T195,MBBS,23,Chennai,dr8414@novacure.com,9845923376,Inactive,2024-01-01,F
HCP08416,Dr_8416,Physician,HOS0445,T152,MBBS,24,Delhi,dr8415@novacure.com,9345925102,Active,2024-01-01,F
HCP08417,Dr_8417,Diabetologist,HOS0696,T039,DM,32,Hyderabad,dr8416@novacure.com,9857078318,Inactive,2024-01-01,M
HCP08418,Dr_8418,Neurologist,HOS0397,T007,MBBS,33,Delhi,dr8417@novacure.com,9882199076,Inactive,2024-01-01,F
HCP08419,Dr_8419,Cardiologist,HOS0660,T010,MD,31,Pune,dr8418@novacure.com,9468777128,Active,2024-01-01,M
HCP08420,Dr_8420,Diabetologist,HOS0413,T121,MBBS,30,Hyderabad,dr8419@novacure.com,9610771650,Active,2024-01-01,F
HCP08421,Dr_8421,Oncologist,HOS0467,T083,DM,25,Hyderabad,dr8420@novacure.com,9496230337,Inactive,2024-01-01,M
HCP08422,Dr_8422,Oncologist,HOS0169,T183,MBBS,27,Pune,dr8421@novacure.com,9330122975,Active,2024-01-01,M
HCP08423,Dr_8423,Physician,HOS0817,T082,MBBS,29,Pune,dr8422@novacure.com,9255287510,Inactive,2024-01-01,F
HCP08424,Dr_8424,Physician,HOS0086,T124,MD,23,Hyderabad,dr8423@novacure.com,9402471427,Active,2024-01-01,F
HCP08425,Dr_8425,Physician,HOS0703,T030,MBBS,2,Chennai,dr8424@novacure.com,9789753391,Inactive,2024-01-01,M
HCP08426,Dr_8426,Neurologist,HOS0111,T032,MBBS,34,Delhi,dr8425@novacure.com,9630970164,Inactive,2024-01-01,M
HCP08427,Dr_8427,Pulmonologist,HOS0784,T023,DM,9,Delhi,dr8426@novacure.com,9101585565,Inactive,2024-01-01,F
HCP08428,Dr_8428,Physician,HOS0478,T063,DM,5,Chennai,dr8427@novacure.com,9876400956,Inactive,2024-01-01,F
HCP08429,Dr_8429,Neurologist,HOS0548,T199,MD,35,Hyderabad,dr8428@novacure.com,9523317338,Active,2024-01-01,M
HCP08430,Dr_8430,Neurologist,HOS0747,T144,MD,18,Hyderabad,dr8429@novacure.com,9387164257,Inactive,2024-01-01,F
HCP08431,Dr_8431,Cardiologist,HOS0168,T060,MBBS,22,Hyderabad,dr8430@novacure.com,9419977257,Inactive,2024-01-01,F
HCP08432,Dr_8432,Diabetologist,HOS0793,T056,MD,19,Delhi,dr8431@novacure.com,9351612828,Active,2024-01-01,M
HCP08433,Dr_8433,Pulmonologist,HOS0960,T124,MD,10,Chennai,dr8432@novacure.com,9857410147,Active,2024-01-01,M
HCP08434,Dr_8434,Diabetologist,HOS0309,T096,MD,19,Chennai,dr8433@novacure.com,9288133965,Active,2024-01-01,F
HCP08435,Dr_8435,Physician,HOS0701,T132,DM,32,Hyderabad,dr8434@novacure.com,9772320294,Active,2024-01-01,F
HCP08436,Dr_8436,Oncologist,HOS0230,T194,DM,26,Delhi,dr8435@novacure.com,9756695079,Inactive,2024-01-01,F
HCP08437,Dr_8437,Physician,HOS0851,T187,MD,3,Hyderabad,dr8436@novacure.com,9448562403,Active,2024-01-01,F
HCP08438,Dr_8438,Physician,HOS0396,T049,MD,9,Pune,dr8437@novacure.com,9313252846,Active,2024-01-01,F
HCP08439,Dr_8439,Oncologist,HOS0743,T083,MBBS,10,Pune,dr8438@novacure.com,9547582522,Inactive,2024-01-01,F
HCP08440,Dr_8440,Neurologist,HOS0887,T088,DM,14,Chennai,dr8439@novacure.com,9804655544,Inactive,2024-01-01,F
HCP08441,Dr_8441,Cardiologist,HOS0483,T110,MD,19,Pune,dr8440@novacure.com,9914885808,Active,2024-01-01,M
HCP08442,Dr_8442,Physician,HOS0696,T002,MBBS,32,Delhi,dr8441@novacure.com,9661631940,Active,2024-01-01,M
HCP08443,Dr_8443,Neurologist,HOS0518,T049,MBBS,33,Chennai,dr8442@novacure.com,9674680932,Inactive,2024-01-01,M
HCP08444,Dr_8444,Cardiologist,HOS0130,T024,MBBS,3,Pune,dr8443@novacure.com,9248143678,Active,2024-01-01,F
HCP08445,Dr_8445,Diabetologist,HOS0823,T069,MD,35,Chennai,dr8444@novacure.com,9837208972,Inactive,2024-01-01,F
HCP08446,Dr_8446,Physician,HOS0607,T004,DM,7,Pune,dr8445@novacure.com,9514413451,Active,2024-01-01,M
HCP08447,Dr_8447,Diabetologist,HOS0224,T150,DM,5,Pune,dr8446@novacure.com,9317794690,Inactive,2024-01-01,M
HCP08448,Dr_8448,Physician,HOS0968,T088,DM,32,Pune,dr8447@novacure.com,9870541716,Inactive,2024-01-01,M
HCP08449,Dr_8449,Physician,HOS0868,T149,MD,4,Chennai,dr8448@novacure.com,9522139114,Active,2024-01-01,M
HCP08450,Dr_8450,Physician,HOS0744,T018,MBBS,19,Pune,dr8449@novacure.com,9894124377,Active,2024-01-01,M
HCP08451,Dr_8451,Cardiologist,HOS0272,T053,DM,11,Hyderabad,dr8450@novacure.com,9375352638,Inactive,2024-01-01,M
HCP08452,Dr_8452,Pulmonologist,HOS0717,T069,DM,22,Delhi,dr8451@novacure.com,9515836633,Inactive,2024-01-01,F
HCP08453,Dr_8453,Diabetologist,HOS0172,T185,DM,21,Delhi,dr8452@novacure.com,9646737354,Inactive,2024-01-01,M
HCP08454,Dr_8454,Oncologist,HOS0077,T120,DM,5,Chennai,dr8453@novacure.com,9199801920,Active,2024-01-01,M
HCP08455,Dr_8455,Diabetologist,HOS0155,T067,DM,28,Delhi,dr8454@novacure.com,9801435690,Active,2024-01-01,F
HCP08456,Dr_8456,Neurologist,HOS0340,T093,MD,22,Pune,dr8455@novacure.com,9401928692,Inactive,2024-01-01,F
HCP08457,Dr_8457,Pulmonologist,HOS0453,T118,MBBS,14,Pune,dr8456@novacure.com,9695714637,Active,2024-01-01,F
HCP08458,Dr_8458,Oncologist,HOS0324,T084,MD,6,Chennai,dr8457@novacure.com,9466916850,Active,2024-01-01,M
HCP08459,Dr_8459,Physician,HOS0746,T036,MBBS,1,Chennai,dr8458@novacure.com,9291304957,Active,2024-01-01,M
HCP08460,Dr_8460,Physician,HOS0614,T179,MD,19,Chennai,dr8459@novacure.com,9270601045,Active,2024-01-01,M
HCP08461,Dr_8461,Physician,HOS0566,T191,MD,4,Delhi,dr8460@novacure.com,9517131570,Inactive,2024-01-01,F
HCP08462,Dr_8462,Neurologist,HOS0924,T145,DM,19,Pune,dr8461@novacure.com,9395764356,Active,2024-01-01,M
HCP08463,Dr_8463,Cardiologist,HOS0417,T155,MD,34,Delhi,dr8462@novacure.com,9831739731,Active,2024-01-01,M
HCP08464,Dr_8464,Cardiologist,HOS0177,T164,DM,21,Delhi,dr8463@novacure.com,9418427921,Active,2024-01-01,F
HCP08465,Dr_8465,Cardiologist,HOS0862,T015,MD,32,Hyderabad,dr8464@novacure.com,9469121493,Inactive,2024-01-01,F
HCP08466,Dr_8466,Cardiologist,HOS0697,T063,MBBS,23,Chennai,dr8465@novacure.com,9678501776,Inactive,2024-01-01,F
HCP08467,Dr_8467,Oncologist,HOS0430,T170,MBBS,30,Delhi,dr8466@novacure.com,9684752003,Inactive,2024-01-01,F
HCP08468,Dr_8468,Physician,HOS0681,T004,MBBS,2,Pune,dr8467@novacure.com,9299028045,Inactive,2024-01-01,F
HCP08469,Dr_8469,Cardiologist,HOS0268,T158,MBBS,32,Hyderabad,dr8468@novacure.com,9699280076,Active,2024-01-01,F
HCP08470,Dr_8470,Neurologist,HOS0800,T161,MBBS,23,Chennai,dr8469@novacure.com,9360375571,Inactive,2024-01-01,F
HCP08471,Dr_8471,Pulmonologist,HOS0163,T084,DM,17,Pune,dr8470@novacure.com,9942959386,Inactive,2024-01-01,F
HCP08472,Dr_8472,Cardiologist,HOS0480,T004,DM,3,Hyderabad,dr8471@novacure.com,9923026815,Inactive,2024-01-01,M
HCP08473,Dr_8473,Cardiologist,HOS0713,T183,MD,26,Pune,dr8472@novacure.com,9590141222,Active,2024-01-01,F
HCP08474,Dr_8474,Oncologist,HOS0317,T164,DM,28,Delhi,dr8473@novacure.com,9950748099,Active,2024-01-01,F
HCP08475,Dr_8475,Cardiologist,HOS0109,T148,MD,21,Hyderabad,dr8474@novacure.com,9131253488,Active,2024-01-01,M
HCP08476,Dr_8476,Physician,HOS0987,T106,DM,1,Chennai,dr8475@novacure.com,9860752939,Inactive,2024-01-01,F
HCP08477,Dr_8477,Diabetologist,HOS0188,T158,DM,29,Pune,dr8476@novacure.com,9128053565,Inactive,2024-01-01,M
HCP08478,Dr_8478,Diabetologist,HOS0690,T114,MBBS,30,Delhi,dr8477@novacure.com,9254238089,Active,2024-01-01,M
HCP08479,Dr_8479,Neurologist,HOS0075,T086,MBBS,25,Hyderabad,dr8478@novacure.com,9530170392,Inactive,2024-01-01,F
HCP08480,Dr_8480,Oncologist,HOS0409,T151,DM,20,Hyderabad,dr8479@novacure.com,9207506288,Inactive,2024-01-01,M
HCP08481,Dr_8481,Diabetologist,HOS0987,T100,MBBS,33,Pune,dr8480@novacure.com,9657083728,Active,2024-01-01,F
HCP08482,Dr_8482,Pulmonologist,HOS0511,T174,DM,35,Delhi,dr8481@novacure.com,9760703452,Active,2024-01-01,M
HCP08483,Dr_8483,Neurologist,HOS0778,T114,MD,19,Chennai,dr8482@novacure.com,9906853667,Active,2024-01-01,F
HCP08484,Dr_8484,Cardiologist,HOS0348,T102,MD,35,Chennai,dr8483@novacure.com,9708964384,Active,2024-01-01,F
HCP08485,Dr_8485,Cardiologist,HOS0587,T078,MBBS,3,Pune,dr8484@novacure.com,9242113400,Active,2024-01-01,F
HCP08486,Dr_8486,Oncologist,HOS0487,T100,DM,34,Delhi,dr8485@novacure.com,9965764263,Active,2024-01-01,F
HCP08487,Dr_8487,Neurologist,HOS0488,T100,DM,12,Chennai,dr8486@novacure.com,9218475557,Active,2024-01-01,F
HCP08488,Dr_8488,Oncologist,HOS0857,T068,DM,15,Chennai,dr8487@novacure.com,9165445995,Active,2024-01-01,F
HCP08489,Dr_8489,Neurologist,HOS0187,T153,MD,4,Chennai,dr8488@novacure.com,9351369427,Active,2024-01-01,F
HCP08490,Dr_8490,Pulmonologist,HOS0101,T007,MBBS,19,Pune,dr8489@novacure.com,9920490055,Inactive,2024-01-01,F
HCP08491,Dr_8491,Pulmonologist,HOS0737,T120,MD,22,Delhi,dr8490@novacure.com,9438150000,Inactive,2024-01-01,F
HCP08492,Dr_8492,Physician,HOS0431,T197,MBBS,3,Hyderabad,dr8491@novacure.com,9339407978,Active,2024-01-01,M
HCP08493,Dr_8493,Physician,HOS0171,T187,MBBS,25,Hyderabad,dr8492@novacure.com,9264582689,Inactive,2024-01-01,F
HCP08494,Dr_8494,Physician,HOS0868,T090,MD,4,Pune,dr8493@novacure.com,9166618667,Active,2024-01-01,M
HCP08495,Dr_8495,Oncologist,HOS0890,T038,MBBS,27,Hyderabad,dr8494@novacure.com,9224575037,Inactive,2024-01-01,M
HCP08496,Dr_8496,Pulmonologist,HOS0274,T002,MD,19,Hyderabad,dr8495@novacure.com,9963981045,Active,2024-01-01,M
HCP08497,Dr_8497,Pulmonologist,HOS0993,T064,MD,21,Chennai,dr8496@novacure.com,9475885655,Active,2024-01-01,F
HCP08498,Dr_8498,Oncologist,HOS0265,T139,DM,22,Pune,dr8497@novacure.com,9406637551,Inactive,2024-01-01,F
HCP08499,Dr_8499,Diabetologist,HOS0144,T179,MBBS,4,Pune,dr8498@novacure.com,9257469473,Active,2024-01-01,M
HCP08500,Dr_8500,Pulmonologist,HOS0679,T169,DM,30,Pune,dr8499@novacure.com,9362200756,Active,2024-01-01,F
HCP08501,Dr_8501,Cardiologist,HOS0182,T062,MBBS,33,Hyderabad,dr8500@novacure.com,9573170119,Inactive,2024-01-01,F
HCP08502,Dr_8502,Diabetologist,HOS0024,T144,MBBS,35,Pune,dr8501@novacure.com,9960388627,Inactive,2024-01-01,F
HCP08503,Dr_8503,Cardiologist,HOS0928,T085,MD,27,Hyderabad,dr8502@novacure.com,9921251161,Inactive,2024-01-01,F
HCP08504,Dr_8504,Pulmonologist,HOS0967,T120,DM,11,Chennai,dr8503@novacure.com,9538810219,Inactive,2024-01-01,M
HCP08505,Dr_8505,Neurologist,HOS0458,T127,DM,32,Chennai,dr8504@novacure.com,9533216891,Inactive,2024-01-01,M
HCP08506,Dr_8506,Pulmonologist,HOS0852,T012,MBBS,19,Chennai,dr8505@novacure.com,9159302087,Inactive,2024-01-01,M
HCP08507,Dr_8507,Pulmonologist,HOS0700,T038,DM,20,Delhi,dr8506@novacure.com,9126564493,Inactive,2024-01-01,M
HCP08508,Dr_8508,Neurologist,HOS0149,T051,DM,4,Chennai,dr8507@novacure.com,9435278201,Active,2024-01-01,M
HCP08509,Dr_8509,Pulmonologist,HOS0239,T151,MBBS,30,Pune,dr8508@novacure.com,9552666324,Inactive,2024-01-01,F
HCP08510,Dr_8510,Physician,HOS0306,T142,MBBS,20,Hyderabad,dr8509@novacure.com,9958202482,Active,2024-01-01,F
HCP08511,Dr_8511,Diabetologist,HOS0648,T150,MD,21,Chennai,dr8510@novacure.com,9335105986,Active,2024-01-01,F
HCP08512,Dr_8512,Pulmonologist,HOS0086,T146,DM,2,Hyderabad,dr8511@novacure.com,9838939321,Active,2024-01-01,M
HCP08513,Dr_8513,Cardiologist,HOS0197,T036,MBBS,10,Pune,dr8512@novacure.com,9902330017,Inactive,2024-01-01,M
HCP08514,Dr_8514,Neurologist,HOS0108,T018,MD,16,Pune,dr8513@novacure.com,9634997300,Active,2024-01-01,M
HCP08515,Dr_8515,Neurologist,HOS0686,T053,MD,20,Pune,dr8514@novacure.com,9926764985,Active,2024-01-01,F
HCP08516,Dr_8516,Physician,HOS0071,T151,DM,1,Chennai,dr8515@novacure.com,9917813414,Active,2024-01-01,F
HCP08517,Dr_8517,Oncologist,HOS0189,T155,MBBS,13,Chennai,dr8516@novacure.com,9598232663,Active,2024-01-01,F
HCP08518,Dr_8518,Oncologist,HOS0619,T145,MBBS,24,Pune,dr8517@novacure.com,9344180852,Inactive,2024-01-01,F
HCP08519,Dr_8519,Cardiologist,HOS0153,T096,MBBS,29,Chennai,dr8518@novacure.com,9821908334,Inactive,2024-01-01,F
HCP08520,Dr_8520,Neurologist,HOS0117,T071,DM,8,Chennai,dr8519@novacure.com,9678117128,Inactive,2024-01-01,M
HCP08521,Dr_8521,Cardiologist,HOS0841,T042,DM,26,Pune,dr8520@novacure.com,9252177475,Active,2024-01-01,M
HCP08522,Dr_8522,Physician,HOS0225,T012,MD,4,Chennai,dr8521@novacure.com,9431269947,Inactive,2024-01-01,F
HCP08523,Dr_8523,Cardiologist,HOS0791,T039,DM,10,Chennai,dr8522@novacure.com,9416263555,Inactive,2024-01-01,F
HCP08524,Dr_8524,Neurologist,HOS0466,T125,DM,27,Hyderabad,dr8523@novacure.com,9154932073,Inactive,2024-01-01,M
HCP08525,Dr_8525,Diabetologist,HOS0356,T094,MBBS,1,Pune,dr8524@novacure.com,9529785496,Inactive,2024-01-01,M
HCP08526,Dr_8526,Diabetologist,HOS0964,T034,MBBS,17,Hyderabad,dr8525@novacure.com,9356650376,Active,2024-01-01,F
HCP08527,Dr_8527,Diabetologist,HOS0328,T035,MBBS,29,Hyderabad,dr8526@novacure.com,9596804870,Inactive,2024-01-01,F
HCP08528,Dr_8528,Diabetologist,HOS0964,T199,MBBS,11,Chennai,dr8527@novacure.com,9708699285,Active,2024-01-01,F
HCP08529,Dr_8529,Pulmonologist,HOS0917,T184,DM,9,Hyderabad,dr8528@novacure.com,9140522358,Inactive,2024-01-01,F
HCP08530,Dr_8530,Neurologist,HOS0793,T008,MBBS,17,Pune,dr8529@novacure.com,9672769647,Active,2024-01-01,M
HCP08531,Dr_8531,Oncologist,HOS0249,T126,MD,18,Pune,dr8530@novacure.com,9493860475,Active,2024-01-01,F
HCP08532,Dr_8532,Cardiologist,HOS0130,T065,MD,28,Delhi,dr8531@novacure.com,9636382480,Active,2024-01-01,M
HCP08533,Dr_8533,Cardiologist,HOS0321,T055,MD,18,Delhi,dr8532@novacure.com,9689635865,Active,2024-01-01,M
HCP08534,Dr_8534,Cardiologist,HOS0527,T130,MBBS,13,Pune,dr8533@novacure.com,9384807640,Active,2024-01-01,F
HCP08535,Dr_8535,Cardiologist,HOS0700,T076,DM,29,Chennai,dr8534@novacure.com,9580853547,Inactive,2024-01-01,F
HCP08536,Dr_8536,Cardiologist,HOS0118,T190,DM,9,Delhi,dr8535@novacure.com,9465952628,Inactive,2024-01-01,M
HCP08537,Dr_8537,Neurologist,HOS0582,T007,MBBS,1,Pune,dr8536@novacure.com,9906495486,Active,2024-01-01,M
HCP08538,Dr_8538,Neurologist,HOS0179,T012,DM,2,Chennai,dr8537@novacure.com,9227399753,Inactive,2024-01-01,M
HCP08539,Dr_8539,Cardiologist,HOS0011,T165,MBBS,10,Pune,dr8538@novacure.com,9344454956,Inactive,2024-01-01,M
HCP08540,Dr_8540,Physician,HOS0783,T133,DM,24,Hyderabad,dr8539@novacure.com,9643148158,Active,2024-01-01,F
HCP08541,Dr_8541,Pulmonologist,HOS0580,T067,MBBS,17,Pune,dr8540@novacure.com,9675768363,Inactive,2024-01-01,M
HCP08542,Dr_8542,Diabetologist,HOS0265,T051,MBBS,14,Chennai,dr8541@novacure.com,9604009027,Inactive,2024-01-01,M
HCP08543,Dr_8543,Neurologist,HOS0702,T136,MD,21,Delhi,dr8542@novacure.com,9257999478,Inactive,2024-01-01,M
HCP08544,Dr_8544,Oncologist,HOS0046,T179,MD,24,Hyderabad,dr8543@novacure.com,9264296786,Active,2024-01-01,F
HCP08545,Dr_8545,Pulmonologist,HOS0755,T096,DM,16,Chennai,dr8544@novacure.com,9660514066,Active,2024-01-01,F
HCP08546,Dr_8546,Physician,HOS0518,T124,MBBS,14,Pune,dr8545@novacure.com,9205164106,Active,2024-01-01,F
HCP08547,Dr_8547,Physician,HOS0901,T138,MBBS,11,Delhi,dr8546@novacure.com,9839783896,Inactive,2024-01-01,M
HCP08548,Dr_8548,Neurologist,HOS0326,T200,MD,25,Hyderabad,dr8547@novacure.com,9969271326,Inactive,2024-01-01,M
HCP08549,Dr_8549,Oncologist,HOS0381,T060,MD,20,Delhi,dr8548@novacure.com,9241163254,Active,2024-01-01,M
HCP08550,Dr_8550,Physician,HOS0159,T159,DM,33,Hyderabad,dr8549@novacure.com,9367803108,Inactive,2024-01-01,F
HCP08551,Dr_8551,Pulmonologist,HOS0153,T144,MD,14,Delhi,dr8550@novacure.com,9434193029,Active,2024-01-01,F
HCP08552,Dr_8552,Pulmonologist,HOS0618,T092,MBBS,33,Hyderabad,dr8551@novacure.com,9787026319,Inactive,2024-01-01,F
HCP08553,Dr_8553,Diabetologist,HOS0064,T169,MBBS,15,Pune,dr8552@novacure.com,9378576049,Inactive,2024-01-01,M
HCP08554,Dr_8554,Diabetologist,HOS0644,T058,MBBS,13,Chennai,dr8553@novacure.com,9714131907,Inactive,2024-01-01,M
